date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2015-04-02 00:00:00+00:00,EA,57.65,57.98,56.95,57.24,2709475,57.65,57.98,56.95,57.24,2709475,0.0,1.0
2015-04-06 00:00:00+00:00,EA,57.12,58.07,57.01,57.11,2374932,57.12,58.07,57.01,57.11,2374932,0.0,1.0
2015-04-07 00:00:00+00:00,EA,57.8,58.14,56.97,57.04,2071190,57.8,58.14,56.97,57.04,2071190,0.0,1.0
2015-04-08 00:00:00+00:00,EA,58.15,58.3399,57.61,57.81,2091301,58.15,58.3399,57.61,57.81,2091301,0.0,1.0
2015-04-09 00:00:00+00:00,EA,57.5,58.85,57.32,57.98,2008126,57.5,58.85,57.32,57.98,2008126,0.0,1.0
2015-04-10 00:00:00+00:00,EA,58.355,58.39,57.25,57.74,2546760,58.355,58.39,57.25,57.74,2546760,0.0,1.0
2015-04-13 00:00:00+00:00,EA,57.33,58.44,57.23,58.29,1577766,57.33,58.44,57.23,58.29,1577766,0.0,1.0
2015-04-14 00:00:00+00:00,EA,57.07,57.98,56.64,57.29,2287542,57.07,57.98,56.64,57.29,2287542,0.0,1.0
2015-04-15 00:00:00+00:00,EA,56.86,57.69,56.62,57.14,2362095,56.86,57.69,56.62,57.14,2362095,0.0,1.0
2015-04-16 00:00:00+00:00,EA,56.86,57.05,56.605,56.82,1372213,56.86,57.05,56.605,56.82,1372213,0.0,1.0
2015-04-17 00:00:00+00:00,EA,56.03,56.58,55.52,56.4,2853605,56.03,56.58,55.52,56.4,2853605,0.0,1.0
2015-04-20 00:00:00+00:00,EA,57.29,57.32,56.1,56.44,2048590,57.29,57.32,56.1,56.44,2048590,0.0,1.0
2015-04-21 00:00:00+00:00,EA,59.03,59.13,57.36,57.54,4089792,59.03,59.13,57.36,57.54,4089792,0.0,1.0
2015-04-22 00:00:00+00:00,EA,59.805,59.89,59.03,59.34,2569226,59.805,59.89,59.03,59.34,2569226,0.0,1.0
2015-04-23 00:00:00+00:00,EA,59.88,60.275,59.44,59.76,2476458,59.88,60.275,59.44,59.76,2476458,0.0,1.0
2015-04-24 00:00:00+00:00,EA,59.89,59.9099,59.38,59.9,1824392,59.89,59.9099,59.38,59.9,1824392,0.0,1.0
2015-04-27 00:00:00+00:00,EA,59.84,60.63,59.69,59.99,3178187,59.84,60.63,59.69,59.99,3178187,0.0,1.0
2015-04-28 00:00:00+00:00,EA,59.11,60.14,58.62,59.7,2695931,59.11,60.14,58.62,59.7,2695931,0.0,1.0
2015-04-29 00:00:00+00:00,EA,58.615,59.51,58.2,58.88,1959630,58.615,59.51,58.2,58.88,1959630,0.0,1.0
2015-04-30 00:00:00+00:00,EA,58.09,58.87,57.63,58.37,2578372,58.09,58.87,57.63,58.37,2578372,0.0,1.0
