date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2015-02-12 00:00:00+00:00,CLX,108.26,108.3497,107.59,107.76,736678,95.0038941354,95.0826106448,94.4159335861,94.565117606,736678,0.0,1.0
2015-02-13 00:00:00+00:00,CLX,109.0,109.08,107.82,108.06,709836,95.6532833988,95.7234876435,94.6177707896,94.8283835236,709836,0.0,1.0
2015-02-17 00:00:00+00:00,CLX,108.86,109.37,108.27,109.0,665327,95.5304259706,95.9779780305,95.012669666,95.6532833988,665327,0.0,1.0
2015-02-18 00:00:00+00:00,CLX,109.77,109.94,108.5168,108.66,720939,96.328999254,96.478183274,95.2292497609,95.3549153589,720939,0.0,1.0
2015-02-19 00:00:00+00:00,CLX,109.28,109.64,108.81,109.5,708120,95.8989982553,96.2149173564,95.4865483177,96.0920599282,708120,0.0,1.0
2015-02-20 00:00:00+00:00,CLX,108.94,109.4,108.38,109.26,824025,95.6006302153,96.0043046223,95.1092005024,95.8814471941,824025,0.0,1.0
2015-02-23 00:00:00+00:00,CLX,109.73,109.78,108.83,109.1,695347,96.2938971317,96.3377747846,95.5040993788,95.7410387047,695347,0.0,1.0
2015-02-24 00:00:00+00:00,CLX,109.37,109.85,108.86,109.4,885495,95.9779780305,96.3992034987,95.5304259706,96.0043046223,885495,0.0,1.0
2015-02-25 00:00:00+00:00,CLX,108.99,109.48,108.89,109.37,730094,95.6445078682,96.074508867,95.5567525624,95.9779780305,730094,0.0,1.0
2015-02-26 00:00:00+00:00,CLX,109.1,109.46,108.6,109.03,547640,95.7410387047,96.0569578058,95.3022621753,95.6796099906,547640,0.0,1.0
2015-02-27 00:00:00+00:00,CLX,108.64,109.23,108.5,109.23,603534,95.3373642977,95.8551206023,95.2145068695,95.8551206023,603534,0.0,1.0
2015-03-02 00:00:00+00:00,CLX,109.92,110.15,108.51,108.63,899095,96.4606322128,96.6624694163,95.2232824001,95.3285887671,899095,0.0,1.0
2015-03-03 00:00:00+00:00,CLX,110.84,110.86,109.4,109.89,1125731,97.2679810268,97.285532088,96.0043046223,96.4343056211,1125731,0.0,1.0
2015-03-04 00:00:00+00:00,CLX,109.93,110.65,109.08,110.48,952139,96.4694077434,97.1012459457,95.7234876435,96.9520619257,952139,0.0,1.0
2015-03-05 00:00:00+00:00,CLX,110.16,110.36,109.45,110.0,753130,96.6712449469,96.8467555587,96.0481822752,96.5308364575,753130,0.0,1.0
2015-03-06 00:00:00+00:00,CLX,108.69,109.79,108.43,109.65,849928,95.3812419506,96.3465503152,95.1530781554,96.223692887,849928,0.0,1.0
2015-03-09 00:00:00+00:00,CLX,109.39,109.7,108.39,108.66,685330,95.9955290917,96.2675705399,95.117976033,95.3549153589,685330,0.0,1.0
2015-03-10 00:00:00+00:00,CLX,107.83,109.13,107.79,108.67,676504,94.6265463201,95.7673652965,94.5914441978,95.3636908895,676504,0.0,1.0
2015-03-11 00:00:00+00:00,CLX,107.43,108.13,106.53,107.7,961276,94.2755250967,94.8898122378,93.4857273438,94.5124644225,961276,0.0,1.0
2015-03-12 00:00:00+00:00,CLX,109.21,109.32,107.47,107.7,733022,95.8375695412,95.9341003776,94.310627219,94.5124644225,733022,0.0,1.0
2015-03-13 00:00:00+00:00,CLX,108.77,109.07,108.04,108.85,747682,95.4514461953,95.7147121129,94.8108324625,95.52165044,747682,0.0,1.0
2015-03-16 00:00:00+00:00,CLX,109.4,110.15,108.915,109.19,1114170,96.0043046223,96.6624694163,95.5786913888,95.82001848,1114170,0.0,1.0
2015-03-17 00:00:00+00:00,CLX,109.03,109.36,108.23,109.2,797058,95.6796099906,95.9692025,94.9775675436,95.8287940106,797058,0.0,1.0
2015-03-18 00:00:00+00:00,CLX,109.84,110.15,107.47,109.22,1103800,96.3904279681,96.6624694163,94.310627219,95.8463450717,1103800,0.0,1.0
2015-03-19 00:00:00+00:00,CLX,109.59,109.97,109.19,109.58,752968,96.1710397035,96.5045098658,95.82001848,96.1622641729,752968,0.0,1.0
2015-03-20 00:00:00+00:00,CLX,111.89,112.03,109.94,110.18,2566242,98.1894117385,98.3122691667,96.478183274,96.6887960081,2566242,0.0,1.0
2015-03-23 00:00:00+00:00,CLX,111.93,112.65,111.29,111.43,1041173,98.2245138608,98.8563520631,97.6628799033,97.7857373315,1041173,0.0,1.0
2015-03-24 00:00:00+00:00,CLX,111.14,112.6,111.1,111.82,700010,97.5312469445,98.8124744102,97.4961448221,98.1279830244,700010,0.0,1.0
2015-03-25 00:00:00+00:00,CLX,110.04,112.0,110.01,111.78,678331,96.5659385799,98.2859425749,96.5396119881,98.092880902,678331,0.0,1.0
2015-03-26 00:00:00+00:00,CLX,109.64,110.06,109.19,109.98,756303,96.2149173564,96.5834896411,95.82001848,96.5132853964,756303,0.0,1.0
2015-03-27 00:00:00+00:00,CLX,110.02,110.13,109.26,109.71,537313,96.5483875187,96.6449183552,95.8814471941,96.2763460705,537313,0.0,1.0
2015-03-30 00:00:00+00:00,CLX,110.76,111.37,109.48,110.0,666262,97.1977767821,97.733084148,96.074508867,96.5308364575,666262,0.0,1.0
2015-03-31 00:00:00+00:00,CLX,110.39,111.47,110.34,110.34,686933,96.8730821504,97.8208394538,96.8292044975,96.8292044975,686933,0.0,1.0
2015-04-01 00:00:00+00:00,CLX,109.93,110.15,109.09,109.82,835967,96.4694077434,96.6624694163,95.7322631741,96.372876907,835967,0.0,1.0
2015-04-02 00:00:00+00:00,CLX,110.2,110.77,109.5,109.72,900697,96.7063470693,97.2065523127,96.0920599282,96.2851216011,900697,0.0,1.0
2015-04-06 00:00:00+00:00,CLX,111.37,112.7,110.36,112.4,1120867,97.733084148,98.900229716,96.8467555587,98.6369637984,1120867,0.0,1.0
2015-04-07 00:00:00+00:00,CLX,110.63,112.09,110.6,111.05,610228,97.0836948845,98.3649223502,97.0573682928,97.4522671692,610228,0.0,1.0
2015-04-08 00:00:00+00:00,CLX,110.5,110.99,109.92,110.7,586939,96.9696129869,97.3996139857,96.4606322128,97.1451235986,586939,0.0,1.0
2015-04-09 00:00:00+00:00,CLX,110.89,110.98,109.89,110.61,667754,97.3118586798,97.3908384551,96.4343056211,97.0661438233,667754,0.0,1.0
2015-04-10 00:00:00+00:00,CLX,110.67,111.19,110.37,110.89,569077,97.1187970069,97.5751245974,96.8555310893,97.3118586798,569077,0.0,1.0
2015-04-13 00:00:00+00:00,CLX,110.75,111.12,110.0,110.24,484981,97.1890012516,97.5136958833,96.5308364575,96.7414491916,484981,0.0,1.0
2015-04-14 00:00:00+00:00,CLX,110.99,111.45,110.36,110.64,459583,97.3996139857,97.8032883927,96.8467555587,97.0924704151,459583,0.0,1.0
2015-04-15 00:00:00+00:00,CLX,110.48,111.91,110.38,110.94,522205,96.9520619257,98.2069627997,96.8643066198,97.3557363327,522205,0.0,1.0
2015-04-16 00:00:00+00:00,CLX,110.36,110.98,109.995,110.47,396566,96.8467555587,97.3908384551,96.5264486922,96.9432863951,396566,0.0,1.0
2015-04-17 00:00:00+00:00,CLX,109.26,110.24,108.76,110.15,724010,95.8814471941,96.7414491916,95.4426706647,96.6624694163,724010,0.0,1.0
2015-04-20 00:00:00+00:00,CLX,108.47,109.54,108.38,109.05,638146,95.8375695412,96.7829572005,95.758050953,96.3500226649,638146,0.74,1.0
2015-04-21 00:00:00+00:00,CLX,108.97,109.9,108.46,108.9,752245,96.2793394754,97.1010315532,95.8287341425,96.2174916846,752245,0.0,1.0
2015-04-22 00:00:00+00:00,CLX,108.89,109.495,108.29,109.4,584529,96.2086562859,96.7431979064,95.6785323648,96.6592616189,584529,0.0,1.0
2015-04-23 00:00:00+00:00,CLX,109.1,109.61,108.41,108.66,543909,96.3941996583,96.8448049913,95.784557149,96.0054421162,543909,0.0,1.0
2015-04-24 00:00:00+00:00,CLX,109.24,109.53,108.85,109.04,478513,96.5178952399,96.7741218018,96.1733146912,96.3411872662,478513,0.0,1.0
2015-04-27 00:00:00+00:00,CLX,108.3,109.45,107.5903,109.28,885075,95.6873677635,96.7034386123,95.0603195188,96.5532368347,885075,0.0,1.0
2015-04-28 00:00:00+00:00,CLX,108.32,108.8,107.94,108.4,669601,95.7050385609,96.1291376978,95.3692934108,95.7757217504,669601,0.0,1.0
2015-04-29 00:00:00+00:00,CLX,107.11,108.8299,106.9,108.28,897721,94.6359553199,96.1555555398,94.4504119475,95.6696969661,897721,0.0,1.0
2015-04-30 00:00:00+00:00,CLX,106.1,107.48,105.86,107.11,1379398,93.7435800527,94.9628650713,93.5315304843,94.6359553199,1379398,0.0,1.0
2015-05-01 00:00:00+00:00,CLX,106.19,108.5,105.95,106.97,1267734,93.8230986409,95.8640757372,93.6110490724,94.5122597383,1267734,0.0,1.0
2015-05-04 00:00:00+00:00,CLX,106.51,107.33,106.41,106.51,1006956,94.1058313988,94.830334091,94.017477412,94.1058313988,1006956,0.0,1.0
2015-05-05 00:00:00+00:00,CLX,105.73,107.13,105.55,106.88,1134377,93.4166703013,94.6536261173,93.257633125,94.4327411502,1134377,0.0,1.0
2015-05-06 00:00:00+00:00,CLX,106.48,106.53,105.43,106.03,1026437,94.0793252027,94.1235021962,93.1516083408,93.6817322619,1026437,0.0,1.0
2015-05-07 00:00:00+00:00,CLX,107.1,107.54,106.0701,106.62,857942,94.6271199212,95.0158774634,93.7171622106,94.2030207843,857942,0.0,1.0
2015-05-08 00:00:00+00:00,CLX,107.59,108.35,106.94,108.0,661359,95.0600544568,95.7315447569,94.4857535423,95.4223058029,661359,0.0,1.0
2015-05-11 00:00:00+00:00,CLX,106.95,107.9,106.95,107.34,513974,94.494588941,95.3339518161,94.494588941,94.8391694897,513974,0.0,1.0
2015-05-12 00:00:00+00:00,CLX,107.49,107.79,106.3907,106.99,693810,94.97170047,95.2367624305,94.0004250925,94.5299305357,693810,0.0,1.0
2015-05-13 00:00:00+00:00,CLX,107.19,108.42,107.07,107.47,691478,94.7066385094,95.7933925477,94.6006137252,94.9540296726,691478,0.0,1.0
2015-05-14 00:00:00+00:00,CLX,108.47,108.69,107.4,107.75,614692,95.8375695412,96.0319483122,94.8921818818,95.2014208358,614692,0.0,1.0
2015-05-15 00:00:00+00:00,CLX,109.2,109.325,108.65,108.65,533618,96.4825536452,96.5929961288,95.9966067175,95.9966067175,533618,0.0,1.0
2015-05-18 00:00:00+00:00,CLX,109.52,109.89,109.0,109.19,508026,96.7652864031,97.0921961545,96.3058456715,96.4737182465,508026,0.0,1.0
2015-05-19 00:00:00+00:00,CLX,110.39,110.5,109.11,109.51,600054,97.5339660888,97.6311554743,96.403035057,96.7564510044,600054,0.0,1.0
2015-05-20 00:00:00+00:00,CLX,110.38,111.03,109.95,110.33,640654,97.5251306901,98.0994316046,97.1452085466,97.4809536967,640654,0.0,1.0
2015-05-21 00:00:00+00:00,CLX,109.78,110.43,109.47,110.07,578693,96.995006769,97.5693076835,96.7211094097,97.2512333308,578693,0.0,1.0
2015-05-22 00:00:00+00:00,CLX,109.79,110.23,109.47,109.69,488020,97.0038421676,97.3925997098,96.7211094097,96.9154881808,488020,0.0,1.0
2015-05-26 00:00:00+00:00,CLX,108.99,109.96,108.84,109.81,582643,96.2970102728,97.1540439453,96.1644792925,97.021512965,582643,0.0,1.0
2015-05-27 00:00:00+00:00,CLX,109.57,109.83,108.56,108.94,580103,96.8094633966,97.0391837624,95.9170881293,96.2528332794,580103,0.0,1.0
2015-05-28 00:00:00+00:00,CLX,108.93,109.875,108.51,109.26,872821,96.2439978807,97.0789430565,95.8729111359,96.5355660373,872821,0.0,1.0
2015-05-29 00:00:00+00:00,CLX,107.66,109.298,107.51,109.07,1459797,95.1219022476,96.5691405523,94.9893712674,96.3676934623,1459797,0.0,1.0
2015-06-01 00:00:00+00:00,CLX,107.91,108.27,107.04,108.08,490302,95.3427872148,95.6608615674,94.5741075291,95.4929889924,490302,0.0,1.0
2015-06-02 00:00:00+00:00,CLX,106.89,107.87,106.6,107.83,637996,94.4415765489,95.30744562,94.185349987,95.2721040253,637996,0.0,1.0
2015-06-03 00:00:00+00:00,CLX,107.14,107.1799,106.37,106.87,576520,94.662461516,94.6977147567,93.9821358172,94.4239057515,576520,0.0,1.0
2015-06-04 00:00:00+00:00,CLX,106.65,107.77,106.52,106.76,781263,94.2295269804,95.2190916332,94.1146667975,94.3267163659,781263,0.0,1.0
2015-06-05 00:00:00+00:00,CLX,105.97,106.518,105.67,106.23,1055019,93.6287198698,94.1128997178,93.3636579092,93.8584402356,1055019,0.0,1.0
2015-06-08 00:00:00+00:00,CLX,105.34,106.34,104.91,106.0,958816,93.0720897526,93.9556296212,92.6921676091,93.6552260658,958816,0.0,1.0
2015-06-09 00:00:00+00:00,CLX,105.53,106.04,104.8801,105.24,860947,93.2399623276,93.6905676606,92.6657497671,92.9837357658,860947,0.0,1.0
2015-06-10 00:00:00+00:00,CLX,106.61,107.01,105.88,106.02,620525,94.1941853857,94.5476013331,93.5492012816,93.6728968632,620525,0.0,1.0
2015-06-11 00:00:00+00:00,CLX,105.77,106.74,105.49,106.64,733100,93.4520118961,94.3090455686,93.2046207329,94.2206915817,733100,0.0,1.0
2015-06-12 00:00:00+00:00,CLX,104.96,105.74,104.81,105.59,544637,92.7363446026,93.4255057,92.6038136223,93.2929747197,544637,0.0,1.0
2015-06-15 00:00:00+00:00,CLX,104.23,104.71,103.77,104.71,618629,92.0913604985,92.5154596354,91.684932159,92.5154596354,618629,0.0,1.0
2015-06-16 00:00:00+00:00,CLX,105.28,105.45,104.35,104.51,481659,93.0190773605,93.1692791381,92.1973852827,92.3387516617,481659,0.0,1.0
2015-06-17 00:00:00+00:00,CLX,105.9,106.11,105.34,105.38,398550,93.566872079,93.7524154514,93.0720897526,93.1074313473,398550,0.0,1.0
2015-06-18 00:00:00+00:00,CLX,106.85,107.3,105.73,106.19,634792,94.4062349541,94.803827895,93.4166703013,93.8230986409,634792,0.0,1.0
2015-06-19 00:00:00+00:00,CLX,106.75,107.26,106.32,106.57,900768,94.3178809673,94.7684863002,93.9379588238,94.1588437909,900768,0.0,1.0
2015-06-22 00:00:00+00:00,CLX,107.0,107.6,106.5,106.96,541005,94.5387659344,95.0688898555,94.0969960001,94.5034243397,541005,0.0,1.0
2015-06-23 00:00:00+00:00,CLX,106.71,107.37,106.58,106.9,443641,94.2825393725,94.8656756858,94.1676791896,94.4504119475,443641,0.0,1.0
2015-06-24 00:00:00+00:00,CLX,105.94,107.06,105.94,106.79,407970,93.6022136737,94.5917783265,93.6022136737,94.353222562,407970,0.0,1.0
2015-06-25 00:00:00+00:00,CLX,106.22,106.28,105.68,106.01,598160,93.8496048369,93.902617229,93.3724933079,93.6640614645,598160,0.0,1.0
2015-06-26 00:00:00+00:00,CLX,107.12,107.17,106.36,106.4,715229,94.6447907186,94.688967712,93.9733004185,94.0086420133,715229,0.0,1.0
