date,symbol,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
2015-02-12 00:00:00+00:00,BLL,74.04,74.13,72.46,72.59,1768754,35.5057671248,35.5489264851,34.7480805762,34.8104218745,3537508,0.0,1.0
2015-02-13 00:00:00+00:00,BLL,74.93,75.0,73.67,73.95,1761632,35.9325652439,35.9661336353,35.3283341988,35.4626077644,3523264,0.0,1.0
2015-02-17 00:00:00+00:00,BLL,74.39,74.68,72.68,74.17,1399118,35.6736090817,35.8126781318,34.8535812349,35.5681084231,2798236,0.0,1.0
2015-02-18 00:00:00+00:00,BLL,77.16,77.2,73.75,74.4,2712326,37.001958284,37.0211402219,35.3666980747,35.6784045662,5424652,0.0,1.0
2015-02-19 00:00:00+00:00,BLL,73.85,76.52,73.73,76.08,4787394,35.4146529196,36.695047277,35.3571071057,36.4840459597,9574788,0.0,1.0
2015-02-20 00:00:00+00:00,BLL,73.19,73.4,72.0,73.28,3283701,35.0981509436,35.1988561178,34.5274882899,35.1413103039,6567402,0.0,1.0
2015-02-23 00:00:00+00:00,BLL,73.75,73.82,72.08,72.64,1660725,35.3666980747,35.4002664661,34.5658521658,34.8343992969,3321450,0.0,1.0
2015-02-24 00:00:00+00:00,BLL,72.56,73.58,72.15,73.58,2040318,34.796035421,35.2851748385,34.5994205572,35.2851748385,4080636,0.0,1.0
2015-02-25 00:00:00+00:00,BLL,72.16,72.75,71.89,72.5,1215438,34.6042160416,34.8871496262,34.4747379606,34.7672625141,2430876,0.0,1.0
2015-02-26 00:00:00+00:00,BLL,72.42,72.78,71.88,72.57,937091,34.7912399366,34.9641872767,34.5318189263,34.8633013283,1874182,0.13,1.0
2015-02-27 00:00:00+00:00,BLL,71.71,72.55,71.7,72.19,1162238,34.4501493489,34.8536931427,34.4453452562,34.6807458025,2324476,0.0,1.0
2015-03-02 00:00:00+00:00,BLL,72.66,72.68,71.72,71.89,1336208,34.9065381633,34.9161463489,34.4549534417,34.536623019,2672416,0.0,1.0
2015-03-03 00:00:00+00:00,BLL,72.3,72.57,71.91,72.26,899810,34.7335908232,34.8633013283,34.5462312046,34.714374452,1799620,0.0,1.0
2015-03-04 00:00:00+00:00,BLL,71.3,72.18,71.1,71.9,1039155,34.2531815448,34.6759417098,34.1570996892,34.5414271118,2078310,0.0,1.0
2015-03-05 00:00:00+00:00,BLL,70.99,71.715,70.5,71.57,957761,34.1042546685,34.4525513953,33.8688541222,34.38289205,1915522,0.0,1.0
2015-03-06 00:00:00+00:00,BLL,70.82,70.88,70.33,70.6,1053875,34.0225850912,34.0514096479,33.7871845448,33.91689505,2107750,0.0,1.0
2015-03-09 00:00:00+00:00,BLL,70.34,70.77,70.06,70.71,1307533,33.7919886376,33.9985646273,33.6574740397,33.9697400706,2615066,0.0,1.0
2015-03-10 00:00:00+00:00,BLL,70.02,70.34,69.51,69.89,902019,33.6382576686,33.7919886376,33.3932489366,33.5758044624,1804038,0.0,1.0
2015-03-11 00:00:00+00:00,BLL,68.97,70.33,68.96,70.2,1835090,33.1338279263,33.7871845448,33.1290238335,33.7247313387,3670180,0.0,1.0
2015-03-12 00:00:00+00:00,BLL,69.94,70.13,68.58,68.58,862358,33.5998249263,33.6911026892,32.9464683078,32.9464683078,1724716,0.0,1.0
2015-03-13 00:00:00+00:00,BLL,69.17,70.12,68.83,69.8,870525,33.229909782,33.6862985964,33.0665706274,33.5325676273,1741050,0.0,1.0
2015-03-16 00:00:00+00:00,BLL,70.41,70.44,69.24,69.36,1051899,33.8256172871,33.8400295655,33.2635384315,33.3211875449,2103798,0.0,1.0
2015-03-17 00:00:00+00:00,BLL,69.73,70.4,69.35,70.0,508584,33.4989389778,33.8208131943,33.3163834521,33.628649483,1017168,0.0,1.0
2015-03-18 00:00:00+00:00,BLL,70.95,71.135,69.31,69.53,1155743,34.0850382974,34.1739140139,33.2971670809,33.4028571222,2311486,0.0,1.0
